Timestamp,Run,Rows,Avg_HR_clean,Avg_RR_clean,Avg_Range,Range_SD,HR_SD,RR_SD,HR_P2P,RR_P2P,Range_Slope,SQI,Final_Accurate_HR,HR_Class,RR_Class,Stress_Class
24-01-2026 00:05,36,107,62.75110830166228,12.505654433123102,0.40151164701360137,0.10220147848864689,6.419046211116055,2.6048136386845946,19.54898083652526,8.235185743601239,-0.002743841923971224,9.784594262118093,82.5717432222972,Normal,Normal,Very High Stress
24-01-2026 00:06,37,121,62.863636842619435,11.737944696723,0.42388783122498436,0.026528314191732818,11.167533323088007,1.4325237112105735,27.224508380034536,4.429188349146322,-0.0006749223787390825,37.69557284237972,82.68427176325436,Normal,Low,Very High Stress
24-01-2026 00:06,38,130,66.0639235227458,12.06139467925756,0.4232032890632547,0.025709947337932526,15.961704993089212,1.8238455474380988,59.57906089097108,7.167192245436841,-0.0005736304778241818,38.895451120765124,85.88455844338071,Normal,Normal,Very High Stress
24-01-2026 00:06,39,130,66.0639235227458,12.06139467925756,0.4232032890632547,0.025709947337932526,15.961704993089212,1.8238455474380988,59.57906089097108,7.167192245436841,-0.0005736304778241818,38.895451120765124,85.88455844338071,Normal,Normal,Very High Stress
24-01-2026 09:58,40,9,57.14,14.06,0.7150000000000001,0.24183051916579926,0.0,0.0,0.0,0.0,-0.08264999999999997,4.135127375359927,76.96063492063493,Normal,Normal,Relaxed
24-01-2026 09:58,41,9,57.14,14.06,0.7150000000000001,0.24183051916579926,0.0,0.0,0.0,0.0,-0.08264999999999997,4.135127375359927,76.96063492063493,Normal,Normal,Relaxed
24-01-2026 09:59,42,9,63.16,14.06,1.323888888888889,0.5506004802839249,0.0,0.0,0.0,0.0,0.18817777777777772,1.816198924280516,82.98063492063491,Normal,Normal,Relaxed
24-01-2026 09:59,43,9,63.16,14.06,1.323888888888889,0.5506004802839249,0.0,0.0,0.0,0.0,0.18817777777777772,1.816198924280516,82.98063492063491,Normal,Normal,Relaxed
24-01-2026 10:00,44,107,85.96935180676364,11.45189755988044,0.37991916126126996,0.09120790940612175,23.250183321504053,1.1805467470372768,63.43687513586658,3.3111914319155,0.002282591901167991,10.963961420794076,105.78998672739857,Elevated,Low,Very High Stress
24-01-2026 10:00,45,107,85.96935180676364,11.45189755988044,0.37991916126126996,0.09120790940612175,23.250183321504053,1.1805467470372768,63.43687513586658,3.3111914319155,0.002282591901167991,10.963961420794076,105.78998672739857,Elevated,Low,Very High Stress
24-01-2026 11:54,46,135,70.59000000058806,13.2732675278216,0.4714854764485154,0.038862030546796725,1.1536387875198174e-10,1.8616881293236303,4.041851298097754e-10,5.945904099014426,6.924361771940541e-05,25.732057381711538,90.410634921223,Elevated,Normal,Relaxed
24-01-2026 11:54,47,135,70.59000000058806,13.2732675278216,0.4714854764485154,0.038862030546796725,1.1536387875198174e-10,1.8616881293236303,4.041851298097754e-10,5.945904099014426,6.924361771940541e-05,25.732057381711538,90.410634921223,Elevated,Normal,Relaxed
24-01-2026 12:19,48,79,76.96032732613297,11.843515222373911,0.920059959477459,0.09483933371237868,10.431407317659804,0.22658343879665752,27.40223512452144,0.7300477847938662,-0.003737987988804106,10.544148306995933,96.7809622467679,Elevated,Low,Very High Stress
24-01-2026 12:19,49,79,76.96032732613297,11.843515222373911,0.920059959477459,0.09483933371237868,10.431407317659804,0.22658343879665752,27.40223512452144,0.7300477847938662,-0.003737987988804106,10.544148306995933,96.7809622467679,Elevated,Low,Very High Stress
24-01-2026 12:19,50,79,76.96032732613297,11.843515222373911,0.920059959477459,0.09483933371237868,10.431407317659804,0.22658343879665752,27.40223512452144,0.7300477847938662,-0.003737987988804106,10.544148306995933,96.7809622467679,Elevated,Low,Very High Stress
24-01-2026 12:53,51,149,66.78540921737878,13.505115363528654,0.5881161247956487,0.2125222194866286,3.549465289309877,2.34258816827076,11.717507012880894,6.362896688073249,0.0012331436829685005,4.705390346551117,86.60604413801371,Normal,Normal,Very High Stress
24-01-2026 12:53,52,149,66.78540921737878,13.505115363528654,0.5881161247956487,0.2125222194866286,3.549465289309877,2.34258816827076,11.717507012880894,6.362896688073249,0.0012331436829685005,4.705390346551117,86.60604413801371,Normal,Normal,Very High Stress
24-01-2026 13:01,53,65,58.80290437900681,11.281775856758925,0.3857804205162508,0.0634773479045098,1.2582204040806773,3.0449063052196617,3.3526693287107534,8.186831598583396,-0.002677101080999425,15.753651231685344,78.62353929964173,Normal,Low,Very High Stress
24-01-2026 13:01,54,65,58.80290437900681,11.281775856758925,0.3857804205162508,0.0634773479045098,1.2582204040806773,3.0449063052196617,3.3526693287107534,8.186831598583396,-0.002677101080999425,15.753651231685344,78.62353929964173,Normal,Low,Very High Stress
27-01-2026 18:16,55,135,109.09000000118778,13.231831242580096,0.30500000000346933,4.464771429330702e-13,2.9358788628695867e-10,3.506148575063156,9.687965984994662e-10,9.592201961153467,4.145847817777805e-15,2239756314132.091,128.9106349218227,High,Normal,Relaxed
27-01-2026 18:16,56,135,109.09000000118778,13.231831242580096,0.30500000000346933,4.464771429330702e-13,2.9358788628695867e-10,3.506148575063156,9.687965984994662e-10,9.592201961153467,4.145847817777805e-15,2239756314132.091,128.9106349218227,High,Normal,Relaxed
27-01-2026 18:18,57,120,127.35639482826657,12.887077975684798,0.2477656242807039,0.048873036918061795,9.742876656588708,2.3491215923529194,30.328268227298423,7.901805886071953,0.001089193862724385,20.461179886908855,147.1770297489015,High,Normal,Very High Stress
27-01-2026 18:18,58,120,127.35639482826657,12.887077975684798,0.2477656242807039,0.048873036918061795,9.742876656588708,2.3491215923529194,30.328268227298423,7.901805886071953,0.001089193862724385,20.461179886908855,147.1770297489015,High,Normal,Very High Stress
27-01-2026 18:20,59,220,125.84716498831023,12.466648297808652,0.9375532931169519,0.1191168871716618,17.620782597771996,2.1239362261777055,69.53659444998651,7.254992522004466,7.597873365012487e-05,8.395115283350878,145.66779990894514,High,Normal,Very High Stress
27-01-2026 18:20,60,220,125.84716498831023,12.466648297808652,0.9375532931169519,0.1191168871716618,17.620782597771996,2.1239362261777055,69.53659444998651,7.254992522004466,7.597873365012487e-05,8.395115283350878,145.66779990894514,High,Normal,Very High Stress
27-01-2026 18:24,61,135,109.57592775353484,13.113747981817804,0.8000855495091803,0.25309217750695895,32.892915728843164,2.6318345365083187,84.70452190335126,8.462138615553517,-0.0057073648176598985,3.951129623405703,141.9888309793413,High,Normal,Very High Stress
27-01-2026 18:24,62,135,109.57592775353484,13.113747981817804,0.8000855495091803,0.25309217750695895,32.892915728843164,2.6318345365083187,84.70452190335126,8.462138615553517,-0.0057073648176598985,3.951129623405703,141.9888309793413,High,Normal,Very High Stress
09-02-2026 16:30,63,65,50.00000000057599,13.310054145076991,0.46936986736839725,0.1940741599372591,1.17540452888495e-10,0.6507607919015705,3.863860342789849e-10,2.2060931353836217,0.00833580759705937,5.152669476056386,69.82063492121091,Normal,Normal,Relaxed
09-02-2026 16:30,64,65,50.00000000057599,13.310054145076991,0.46936986736839725,0.1940741599372591,1.17540452888495e-10,0.6507607919015705,3.863860342789849e-10,2.2060931353836217,0.00833580759705937,5.152669476056386,69.82063492121091,Normal,Normal,Relaxed
09-02-2026 16:36,65,148,72.5291275554026,10.757852373025898,0.6100784150597135,0.2173016249979484,26.004823652364806,1.9719194990085378,94.1202468060217,6.747178926567611,-0.003886109369055179,4.601898398180139,92.34976247603751,Elevated,Low,Very High Stress
09-02-2026 16:42,66,121,83.96982691172907,14.770895126742392,0.8892755442927538,0.1693416233162235,13.244711483919486,0.659605073042461,41.57583859352709,2.1570761579629742,-0.0019767417932969444,5.905222711445431,103.790461832364,Elevated,Normal,Very High Stress
09-02-2026 16:42,67,121,83.96982691172907,14.770895126742392,0.8892755442927538,0.1693416233162235,13.244711483919486,0.659605073042461,41.57583859352709,2.1570761579629742,-0.0019767417932969444,5.905222711445431,103.790461832364,Elevated,Normal,Very High Stress
09-02-2026 16:44,68,9,52.17,11.828333333333335,0.7188888888888889,0.23853068752026202,0.0,0.2204257244515708,0.0,0.5849999999999991,-0.08152222222222213,4.192332694781903,71.99063492063493,Normal,Low,Relaxed
09-02-2026 16:44,69,9,52.17,11.828333333333335,0.7188888888888889,0.23853068752026202,0.0,0.2204257244515708,0.0,0.5849999999999991,-0.08152222222222213,4.192332694781903,71.99063492063493,Normal,Low,Relaxed
09-02-2026 16:45,70,107,66.67000000062181,13.86862224303158,1.0880987798835435,0.4670837614912631,1.214334916628585e-10,0.9874665514023646,5.217941634327872e-10,3.115781261857334,0.014085614545232458,2.140943621776295,86.49063492125674,Normal,Normal,Relaxed
09-02-2026 16:45,71,107,66.67000000062181,13.86862224303158,1.0880987798835435,0.4670837614912631,1.214334916628585e-10,0.9874665514023646,5.217941634327872e-10,3.115781261857334,0.014085614545232458,2.140943621776295,86.49063492125674,Normal,Normal,Relaxed
09-02-2026 16:47,72,93,57.786431450552925,13.502528525029335,1.813355482415071,0.6404448522976984,1.9715749575303438,1.6097798586957628,5.882897961600271,5.47097195663029,0.018590818049592717,1.5614146891997647,90.19933467635937,Elevated,Normal,Very High Stress
09-02-2026 16:47,73,93,57.786431450552925,13.502528525029335,1.813355482415071,0.6404448522976984,1.9715749575303438,1.6097798586957628,5.882897961600271,5.47097195663029,0.018590818049592717,1.5614146891997647,90.19933467635937,Elevated,Normal,Very High Stress
09-02-2026 16:47,74,93,57.786431450552925,13.502528525029335,1.813355482415071,0.6404448522976984,1.9715749575303438,1.6097798586957628,5.882897961600271,5.47097195663029,0.018590818049592717,1.5614146891997647,90.19933467635937,Elevated,Normal,Very High Stress
09-02-2026 16:47,75,93,57.786431450552925,13.502528525029335,1.813355482415071,0.6404448522976984,1.9715749575303438,1.6097798586957628,5.882897961600271,5.47097195663029,0.018590818049592717,1.5614146891997647,90.19933467635937,Elevated,Normal,Very High Stress
11-02-2026 07:15,76,149,65.77049110315532,12.70479185173263,0.5888339245442439,0.13374563003436152,21.351002630554124,2.6689250065206647,84.40108521452,8.442526373246057,-0.000983938862882451,7.4768798034229835,85.59112602379025,Normal,Normal,Very High Stress
11-02-2026 07:15,77,149,65.77049110315532,12.70479185173263,0.5888339245442439,0.13374563003436152,21.351002630554124,2.6689250065206647,84.40108521452,8.442526373246057,-0.000983938862882451,7.4768798034229835,85.59112602379025,Normal,Normal,Very High Stress
11-02-2026 07:48,78,107,62.68222881331077,12.733368876586214,0.4588062685748103,0.10667011327051959,7.934463109358173,1.7866930836503947,19.590528050566824,5.777004523298,4.767562549174473e-05,9.374697085620982,82.5028637339457,Normal,Normal,Very High Stress
11-02-2026 07:48,79,107,62.68222881331077,12.733368876586214,0.4588062685748103,0.10667011327051959,7.934463109358173,1.7866930836503947,19.590528050566824,5.777004523298,4.767562549174473e-05,9.374697085620982,82.5028637339457,Normal,Normal,Very High Stress
13-02-2026 09:36,80,30,84.14796128490116,12.82597255852619,0.6624057289851675,0.16085444750736053,23.751878615039775,2.777422484460041,75.23258933408239,8.81670554856914,-0.01775827105918446,6.2168004397530945,103.96859620553607,Elevated,Normal,Very High Stress
13-02-2026 09:36,81,30,84.14796128490116,12.82597255852619,0.6624057289851675,0.16085444750736053,23.751878615039775,2.777422484460041,75.23258933408239,8.81670554856914,-0.01775827105918446,6.2168004397530945,103.96859620553607,Elevated,Normal,Very High Stress
13-02-2026 09:51,82,79,120.00000000092253,14.438922784334808,0.7653941713004729,0.004750341788409773,3.293911933704466e-10,0.3993705143451535,1.0907257319558994e-09,1.1519798166251292,0.00010601658660591184,210.51116836263702,139.82063492155746,High,Normal,Relaxed
13-02-2026 09:51,83,79,120.00000000092253,14.438922784334808,0.7653941713004729,0.004750341788409773,3.293911933704466e-10,0.3993705143451535,1.0907257319558994e-09,1.1519798166251292,0.00010601658660591184,210.51116836263702,139.82063492155746,High,Normal,Relaxed
13-02-2026 09:56,84,120,86.47257833869757,12.79560676641114,0.4064702921503812,0.042383819026162034,15.133918268841356,1.8896508088774746,38.735664979286085,5.231892579076229,-0.0010836614600606028,23.59390972726491,106.2932132593325,Elevated,Normal,Very High Stress
13-02-2026 09:56,85,120,86.47257833869757,12.79560676641114,0.4064702921503812,0.042383819026162034,15.133918268841356,1.8896508088774746,38.735664979286085,5.231892579076229,-0.0010836614600606028,23.59390972726491,106.2932132593325,Elevated,Normal,Very High Stress
13-02-2026 10:20,86,112,109.09000000109538,11.31173846017951,1.6510000000174085,3.770904639665672e-12,2.954649739461988e-10,2.041140671916153,1.0805507599798148e-09,6.299776979694236,5.302413355167069e-15,265188355462.80478,128.9106349217303,High,Low,Relaxed
13-02-2026 10:20,87,112,109.09000000109538,11.31173846017951,1.6510000000174085,3.770904639665672e-12,2.954649739461988e-10,2.041140671916153,1.0805507599798148e-09,6.299776979694236,5.302413355167069e-15,265188355462.80478,128.9106349217303,High,Low,Relaxed
14-02-2026 17:29,88,120,69.76544164459389,11.733177710076932,0.4368855893601624,0.07104371841950834,5.767722414633017,2.3695497836529094,21.43881065192886,7.388898130119764,-0.0014411837884309867,14.075839810285096,89.58607656522881,Normal,Low,Very High Stress
14-02-2026 17:29,89,120,69.76544164459389,11.733177710076932,0.4368855893601624,0.07104371841950834,5.767722414633017,2.3695497836529094,21.43881065192886,7.388898130119764,-0.0014411837884309867,14.075839810285096,89.58607656522881,Normal,Low,Very High Stress
14-02-2026 17:29,90,120,69.76544164459389,11.733177710076932,0.4368855893601624,0.07104371841950834,5.767722414633017,2.3695497836529094,21.43881065192886,7.388898130119764,-0.0014411837884309867,14.075839810285096,89.58607656522881,Normal,Low,Very High Stress
